car_id,brand,model,variant,body_type,year,price,fuel_type,mileage,transmission,seating_capacity,engine_cc,power_hp,torque_nm,safety_rating,safety_features,comfort_features,ground_clearance_mm,boot_space_liters,maintenance_cost_annual,warranty_years,colors_available,resale_value_3yr_percent,resale_value_5yr_percent,city_suitability_score,highway_suitability_score,mileage_score,performance_score,safety_score,comfort_score
480,Honda,City,Base,sedan,2022,1746264,Diesel,27.4,Manual,5,1500,94,129,3,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Automatic Climate Control, Touchscreen Infotainment, Wireless Charging, Cruise Control, Sunroof",176,522,54593,5,7,57.2,49.4,7.2,8.1,9.1,4.7,6,10.0
481,Mahindra,Marazzo,Mid,mpv,2024,3203973,Petrol,19.4,Manual,7,2200,132,174,5,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",169,209,84677,5,8,68.1,44.0,6.4,9.1,6.5,6.6,10,12.0
482,MG,Hector Plus,LX,mpv,2021,3253448,Petrol,20.5,Manual,7,2200,189,231,3,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",165,241,98900,3,6,61.6,54.6,6.1,8.8,6.8,9.4,6,12.0
483,Honda,Jazz,VX,hatchback,2023,821131,Petrol,22.6,Manual,7,1200,83,113,3,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, AC, Power Steering",179,345,24952,4,8,58.2,45.0,9.5,8.0,7.5,4.1,6,8.0
484,Tata,Tigor,Base,sedan,2024,1586696,Petrol,14.2,Manual,5,1200,99,139,3,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Automatic Climate Control, Touchscreen Infotainment, Wireless Charging, Cruise Control, Sunroof",175,424,33673,4,6,56.0,49.5,8.8,7.7,4.7,5.0,6,10.0
485,Maruti Suzuki,Ciaz,VX,sedan,2022,1489444,Diesel,23.0,Manual,5,1600,105,155,4,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",183,439,32856,3,6,58.9,41.5,8.6,8.2,7.7,5.2,8,10.0
486,Kia,Carens,SX,suv,2021,3018790,Petrol,14.8,Automatic,5,1600,118,147,5,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",200,219,114469,3,9,67.1,46.4,6.9,8.6,4.9,5.9,10,12.0
487,Hyundai,Verna,EX,sedan,2024,1680588,Petrol,20.5,Manual,5,1600,100,135,5,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",185,471,57521,4,8,62.4,51.8,8.4,8.1,6.8,5.0,10,10.0
488,Kia,Seltos,Base,suv,2020,3602387,Diesel,26.3,Manual,7,2500,171,250,5,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",192,297,99008,5,6,61.6,47.9,6.0,8.6,8.8,8.6,10,12.0
489,Hyundai,Alcazar,Alpha,suv,2024,1324692,Diesel,23.3,Manual,5,2200,105,157,5,"6 Airbags, ABS, EBD, ESP, 360 Camera, Hill Hold Control, TPMS","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",216,207,49362,4,10,61.8,42.6,7.5,9.3,7.8,5.2,10,10.0
490,Renault,Kwid,ZX,hatchback,2021,728822,Petrol,22.7,CVT,5,800,86,124,3,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, AC, Power Steering",170,274,27081,4,10,64.2,40.3,9.7,7.7,7.6,4.3,6,8.0
491,Nissan,Magnite,EX,suv,2021,2898121,Petrol,12.7,Manual,7,2000,110,137,3,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",218,250,97882,4,10,66.2,52.6,6.0,8.5,4.2,5.5,6,12.0
492,Toyota,Glanza,SX,hatchback,2023,1192430,Petrol,20.4,Manual,5,800,65,81,3,"6 Airbags, ABS, EBD, ESP, 360 Camera, Hill Hold Control, TPMS","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",165,252,29036,4,5,68.2,54.1,8.6,7.4,6.8,3.2,6,10.0
493,Honda,Jazz,VX,hatchback,2024,877041,Petrol,13.7,Manual,5,800,77,112,3,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",174,317,19161,4,7,60.2,49.6,8.9,7.3,4.6,3.9,6,10.0
494,Tata,Altroz,Top,hatchback,2022,1111406,Petrol,14.5,DCT,5,800,81,114,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, Hill Hold Control, TPMS","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",176,303,27967,4,5,68.8,47.8,9.3,7.0,4.8,4.1,8,10.0
495,MG,Hector,EX,suv,2021,4638172,Diesel,24.4,Manual,5,2200,160,208,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",186,247,177470,4,8,63.2,51.3,6.9,9.2,8.1,8.0,8,12.0
496,Kia,Carens,VX,mpv,2024,3388791,Petrol,19.2,Manual,8,1500,129,184,5,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",181,227,96308,4,8,63.9,42.5,6.3,8.6,6.4,6.5,10,12.0
497,Tata,Punch,Mid,suv,2021,5230162,Petrol,21.6,Manual,7,2200,100,139,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",191,277,136771,3,6,61.5,50.9,6.3,9.1,7.2,5.0,8,12.0
498,Toyota,Glanza,Top,hatchback,2023,1057144,Petrol,17.6,Manual,5,1200,84,121,5,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Automatic Climate Control, Touchscreen Infotainment, Wireless Charging, Cruise Control, Sunroof",164,331,37275,3,7,68.5,52.3,9.5,6.8,5.9,4.2,10,10.0
499,Toyota,Innova Crysta,LX,mpv,2021,2583079,CNG,29.2,Manual,8,2500,100,138,5,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",167,365,63547,4,5,58.2,46.5,6.7,9.3,9.7,5.0,10,12.0
500,Honda,Elevate,SX,suv,2024,4848574,Diesel,18.2,Manual,7,2200,110,143,5,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",205,203,112572,3,9,60.8,46.8,7.0,9.9,6.1,5.5,10,12.0
501,Kia,Carens,VX,mpv,2023,1543636,Petrol,20.9,Automatic,8,2000,199,267,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, Hill Hold Control, TPMS","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",190,245,61150,5,10,56.2,40.1,7.9,9.4,7.0,9.9,8,10.0
502,Honda,City,EX,sedan,2024,1068638,Petrol,15.4,AMT,5,1500,103,125,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, Hill Hold Control, TPMS","Automatic Climate Control, Touchscreen Infotainment, Wireless Charging, Cruise Control, Sunroof",178,486,35799,3,7,57.7,45.4,7.0,7.6,5.1,5.2,8,10.0
503,Maruti Suzuki,Baleno,Base,hatchback,2025,583745,Petrol,16.8,Automatic,5,800,68,96,4,"Dual Airbags, ABS, EBD","Power Windows, Central Locking",173,320,15707,4,9,58.7,52.4,9.7,7.5,5.6,3.4,8,4.0
504,Renault,Triber,Mid,mpv,2025,1407759,Petrol,12.5,Automatic,8,1500,143,211,5,"6 Airbags, ABS, EBD, ESP, 360 Camera, Hill Hold Control, TPMS","Automatic Climate Control, Touchscreen Infotainment, Wireless Charging, Cruise Control, Sunroof",165,247,54912,4,10,66.1,41.2,7.8,9.9,4.2,7.1,10,10.0
505,Mahindra,Scorpio,Alpha,suv,2021,1497993,Petrol,20.3,Manual,5,1600,197,291,4,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Automatic Climate Control, Touchscreen Infotainment, Wireless Charging, Cruise Control, Sunroof",212,371,31330,4,10,59.3,40.1,6.4,9.6,6.8,9.8,8,10.0
506,Tata,Harrier,SX,suv,2024,3103159,Diesel,17.2,Manual,5,1600,108,149,5,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",218,317,98551,5,7,63.1,47.1,7.1,8.7,5.7,5.4,10,12.0
507,Toyota,Land Cruiser,Top,suv,2020,2764027,Petrol,14.5,DCT,7,2200,104,145,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",185,361,82176,4,6,66.2,47.9,6.6,9.5,4.8,5.2,8,12.0
508,MG,Hector Plus,Top,mpv,2021,2957275,Petrol,14.0,Manual,8,1500,196,292,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",180,260,81341,5,8,64.1,52.7,6.2,8.4,4.7,9.8,8,12.0
509,Hyundai,Creta,Top,suv,2020,5284251,Diesel,27.8,Manual,7,2000,196,248,5,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",197,281,187115,5,10,68.3,54.4,7.5,8.6,9.3,9.8,10,12.0
510,Renault,Triber,EX,mpv,2020,3356442,Petrol,17.6,Manual,7,2200,136,163,5,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",189,318,111178,5,8,63.7,46.3,6.8,8.4,5.9,6.8,10,12.0
511,Maruti Suzuki,Dzire,Alpha,sedan,2021,1730181,Diesel,27.3,CVT,5,1200,116,160,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, Hill Hold Control, TPMS","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",188,499,53706,3,8,60.5,53.1,7.4,8.9,9.1,5.8,8,10.0
512,Mahindra,XUV700,VX,suv,2022,5462386,Petrol,18.9,Automatic,5,2200,130,187,5,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",212,364,121391,5,6,58.7,50.8,6.1,9.5,6.3,6.5,10,12.0
513,Kia,Carens,Mid,mpv,2025,1503550,Petrol,23.5,AMT,7,2200,192,233,5,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Automatic Climate Control, Touchscreen Infotainment, Wireless Charging, Cruise Control, Sunroof",177,383,57958,5,8,61.4,41.9,6.3,8.5,7.8,9.6,10,10.0
514,Nissan,Magnite,ZX,hatchback,2023,851337,Petrol,16.1,CVT,5,1000,66,85,4,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",167,316,22857,5,7,66.8,50.5,9.1,7.2,5.4,3.3,8,10.0
515,Tata,Tigor,Base,sedan,2023,1360687,Petrol,16.5,Manual,5,1500,90,123,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, Hill Hold Control, TPMS","Automatic Climate Control, Touchscreen Infotainment, Wireless Charging, Cruise Control, Sunroof",169,432,31201,4,7,64.6,40.4,7.4,7.6,5.5,4.5,8,10.0
516,Nissan,Magnite,ZX,hatchback,2023,1224498,Petrol,20.9,Manual,5,1200,70,104,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, Hill Hold Control, TPMS","Automatic Climate Control, Touchscreen Infotainment, Wireless Charging, Cruise Control, Sunroof",172,374,40368,5,6,62.3,45.7,9.3,6.1,7.0,3.5,8,10.0
517,Mahindra,XUV700,LX,suv,2025,1873525,Petrol,20.7,Manual,5,2200,158,216,4,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",192,293,62360,4,5,69.3,47.6,6.5,9.9,6.9,7.9,8,10.0
518,Renault,Kwid,SX,hatchback,2021,802213,Petrol,15.0,Manual,5,800,89,111,5,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",162,298,27810,3,9,59.5,43.1,8.5,7.5,5.0,4.5,10,10.0
519,MG,Hector Plus,Alpha,mpv,2020,1493656,CNG,23.8,Manual,7,1500,156,191,3,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Automatic Climate Control, Touchscreen Infotainment, Wireless Charging, Cruise Control, Sunroof",174,345,30159,4,10,68.3,51.7,6.4,9.6,7.9,7.8,6,10.0
520,Maruti Suzuki,XL6,VX,suv,2021,3696378,Petrol,18.1,Manual,5,2500,131,170,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",212,279,120200,3,8,55.1,53.4,7.0,9.0,6.0,6.6,8,12.0
521,Tata,Altroz,VX,hatchback,2024,910878,Petrol,22.3,Manual,7,800,66,94,4,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",176,370,20092,4,6,63.6,42.3,8.3,7.5,7.4,3.3,8,10.0
522,Tata,Tigor,ZX,sedan,2025,1916617,Diesel,23.8,DCT,5,1200,96,128,5,"6 Airbags, ABS, EBD, ESP, 360 Camera, Hill Hold Control, TPMS","Automatic Climate Control, Touchscreen Infotainment, Wireless Charging, Cruise Control, Sunroof",169,478,51124,4,7,61.7,46.4,7.8,7.8,7.9,4.8,10,10.0
523,Kia,Seltos,SX,suv,2021,2875543,Diesel,16.2,Manual,5,2000,147,177,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",204,283,89605,5,6,64.3,46.6,6.5,8.1,5.4,7.3,8,12.0
524,Tata,Safari,SX,suv,2022,4766502,Diesel,27.4,Manual,7,2000,177,243,3,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",183,363,127998,5,8,68.9,41.7,6.3,9.5,9.1,8.8,6,12.0
525,Toyota,Innova Crysta,Top,mpv,2025,1519856,Petrol,18.9,CVT,8,2000,173,235,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, Hill Hold Control, TPMS","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",169,397,53800,5,10,59.7,52.8,7.8,8.9,6.3,8.7,8,10.0
526,Toyota,Innova Crysta,SX,mpv,2020,2263719,Petrol,14.4,Automatic,8,1500,117,144,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",177,324,81407,5,9,60.6,48.5,8.0,9.9,4.8,5.8,8,12.0
527,Toyota,Innova Hycross,ZX,mpv,2025,1451957,Hybrid,26.3,Automatic,7,2500,120,172,5,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Automatic Climate Control, Touchscreen Infotainment, Wireless Charging, Cruise Control, Sunroof",184,366,57873,3,8,67.3,47.0,7.8,10.0,8.8,6.0,10,10.0
528,Tata,Punch,Top,suv,2021,5625373,Petrol,18.3,Manual,5,2500,137,164,5,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",181,202,137847,4,7,67.8,48.8,7.5,9.1,6.1,6.9,10,12.0
529,Mahindra,Bolero,Top,suv,2022,2010295,Petrol,15.7,Automatic,5,1600,169,220,3,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",200,258,66668,3,6,61.4,44.1,7.9,8.4,5.2,8.4,6,12.0
530,Toyota,Glanza,SX,hatchback,2020,511989,Petrol,23.4,Manual,5,1000,63,84,4,"Dual Airbags, ABS, EBD","Power Windows, Central Locking",166,347,16283,3,6,62.6,48.7,9.0,6.3,7.8,3.1,8,4.0
531,MG,ZS EV,ZX,suv,2023,4485124,Electric,383.0,Automatic,5,0,209,273,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",187,316,91150,4,8,69.4,41.5,6.7,8.6,10.0,10.0,8,12.0
532,Honda,Amaze,EX,sedan,2020,1470151,CNG,31.4,Manual,5,1200,89,129,3,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",181,439,33525,4,5,63.9,43.1,8.5,7.6,10.0,4.5,6,10.0
533,Tata,Tigor,Top,sedan,2020,1222678,Petrol,23.1,Automatic,5,1500,93,120,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, Hill Hold Control, TPMS","Automatic Climate Control, Touchscreen Infotainment, Wireless Charging, Cruise Control, Sunroof",165,406,32561,4,10,68.1,53.7,7.1,7.8,7.7,4.7,8,10.0
534,Tata,Tiago,ZX,hatchback,2021,610411,CNG,25.0,Manual,5,1000,86,125,4,"Dual Airbags, ABS, EBD, Rear Parking Sensors","Power Windows, Central Locking, AC, Power Steering",169,371,17939,4,7,64.8,45.5,9.2,7.4,8.3,4.3,8,8.0
535,MG,Hector Plus,Top,mpv,2022,1817515,Petrol,13.6,Automatic,7,1500,191,252,5,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",172,264,43061,5,7,65.7,46.9,7.2,9.0,4.5,9.5,10,10.0
536,Honda,City,EX,sedan,2021,839718,Petrol,13.7,AMT,5,1600,83,119,5,"Dual Airbags, ABS, EBD, Rear Parking Sensors","Power Windows, Central Locking, AC, Power Steering",185,408,30824,3,8,59.8,48.6,8.0,7.7,4.6,4.1,10,8.0
537,MG,ZS EV,SX,suv,2024,5112207,Electric,323.6,Automatic,7,0,166,215,5,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",196,287,184753,4,8,64.9,50.0,6.7,9.0,10.0,8.3,10,12.0
538,Hyundai,Tucson,Base,suv,2020,2605263,Diesel,17.5,Manual,7,1500,170,240,3,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",202,278,75686,5,9,57.7,52.3,7.8,9.0,5.8,8.5,6,12.0
539,Tata,Tigor,LX,sedan,2025,1010115,Petrol,16.2,Automatic,5,1600,113,137,4,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",176,440,22225,3,10,67.9,43.4,8.9,8.4,5.4,5.6,8,10.0
540,Renault,Triber,VX,mpv,2020,2977658,Petrol,23.6,AMT,8,2500,153,224,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",169,384,115422,3,7,65.6,50.0,6.4,9.5,7.9,7.7,8,12.0
541,Nissan,Magnite,EX,hatchback,2020,710046,Petrol,17.8,AMT,5,800,86,113,3,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, AC, Power Steering",167,320,16195,4,10,66.1,54.2,8.3,6.9,5.9,4.3,6,8.0
542,Honda,Elevate,Mid,suv,2022,5349743,Petrol,21.3,AMT,5,2000,115,156,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",189,218,201174,5,7,69.2,40.6,7.7,8.5,7.1,5.8,8,12.0
543,MG,Hector Plus,SX,mpv,2025,1478667,Petrol,14.7,Automatic,7,2500,146,185,5,"6 Airbags, ABS, EBD, ESP, 360 Camera, Hill Hold Control, TPMS","Automatic Climate Control, Touchscreen Infotainment, Wireless Charging, Cruise Control, Sunroof",178,214,48442,4,10,59.1,43.8,7.0,8.8,4.9,7.3,10,10.0
544,Honda,Elevate,Base,suv,2023,2557138,CNG,27.0,AMT,7,2000,113,169,5,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",211,343,82168,5,9,62.8,53.9,6.8,9.2,9.0,5.6,10,12.0
545,Nissan,Magnite,Mid,hatchback,2021,968667,CNG,24.3,Manual,5,1000,88,128,4,"Dual Airbags, ABS, EBD, Rear Parking Sensors","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",180,360,32335,3,9,57.7,49.5,8.7,6.6,8.1,4.4,8,10.0
546,MG,Hector,ZX,suv,2020,1431258,Diesel,21.4,Manual,5,2000,198,284,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, Hill Hold Control, TPMS","Automatic Climate Control, Touchscreen Infotainment, Wireless Charging, Cruise Control, Sunroof",202,399,51968,4,7,60.3,48.1,7.6,9.9,7.1,9.9,8,10.0
547,Toyota,Urban Cruiser,Mid,suv,2022,2601175,Petrol,18.0,Manual,7,2000,190,255,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",208,292,91289,3,5,56.7,48.7,7.8,9.4,6.0,9.5,8,12.0
548,Renault,Kiger,EX,suv,2022,5117926,Petrol,13.1,Manual,5,2000,168,219,3,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",204,226,188852,5,9,63.6,41.2,8.0,8.9,4.4,8.4,6,12.0
549,Maruti Suzuki,Dzire,VX,sedan,2023,1271068,Petrol,14.7,Manual,5,1200,108,150,4,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Automatic Climate Control, Touchscreen Infotainment, Wireless Charging, Cruise Control, Sunroof",172,405,47220,4,8,63.3,55.0,7.4,7.4,4.9,5.4,8,10.0
